,Слово,Частота
1695,600,4
1696,журналіст,4
1697,випуск,4
1698,контроль,4
1699,попередній,4
1700,погашення,4
1701,журі,4
1702,шкоди,4
1703,гелікоптери,3
1704,перенесення,3
1705,створила,3
1706,передбачає,3
1707,засідань,3
1708,діяльність,3
1709,половини,3
1710,турецька,3
1711,форумі,3
1712,кінець,3
1713,постачати,3
1714,суперником,3
1715,спеціальних,3
1716,заявляв,3
1717,цілі,3
1718,додає,3
1719,воєнний,3
1720,надовго,3
1721,протидії,3
1722,здоров,3
1723,згадує,3
1724,юанів,3
1725,регулярні,3
1726,пропозицій,3
1727,сигналом,3
1728,accession,3
1729,exchange,3
1730,відбутися,3
1731,бюджет,3
1732,інтернетом,3
1733,forum,3
1734,впс,3
1735,прав,3
1736,єврокомісія,3
1737,підвищена,3
1738,зарплата,3
1739,деталі,3
1740,мобільний,3
1741,повертається,3
1742,дійсно,3
1743,законодавства,3
1744,продовжує,3
1745,вимкнення,3
1746,забути,3
1747,підвищення,3
1748,компаніям,3
1749,кроки,3
1750,китайських,3
1751,суттєвих,3
1752,пакет,3
1753,партій,3
1754,підхід,3
1755,польщу,3
1756,погляди,3
1757,протезом,3
1758,майбутній,3
1759,александар,3
1760,висновок,3
1761,єднує,3
1762,колінні,3
1763,особисто,3
1764,чергу,3
1765,випадково,3
1766,включаючи,3
1767,сербській,3
1768,фабрика,3
1769,їхній,3
1770,xa0в,3
1771,доступу,3
1772,повний,3
1773,політичний,3
1774,форму,3
1775,язав,3
1776,ввп,3
1777,постачальників,3
1778,ядерного,3
1779,прагнення,3
1780,єра,3
1781,включно,3
1782,державі,3
1783,очікує,3
1784,грошей,3
1785,болгарської,3
1786,сербською,3
1787,передусім,3
1788,прохання,3
1789,торік,3
1790,стадії,3
1791,виглядає,3
1792,обидва,3
1793,потрапили,3
1794,голоси,3
1795,кого,3
1796,євроінтеграції,3
1797,довелося,3
1798,великій,3
1799,партнера,3
1800,яті,3
1801,мандич,3
1802,проблемами,3
1803,відповідальність,3
1804,18,3
1805,сучасної,3
1806,розмови,3
1807,іспанії,3
1808,озброєння,3
1809,радянського,3
1810,ім,3
1811,поставки,3
1812,служби,3
1813,сбу,3
1814,ініціатива,3
1815,відбудови,3
1816,активна,3
1817,офіційна,3
1818,тонн,3
1819,ризиком,3
1820,усунення,3
1821,атаки,3
1822,зібралися,3
1823,практично,3
1824,лібералізації,3
1825,спротив,3
1826,тривалий,3
1827,нове,3
1828,and,3
1829,інститут,3
1830,повітряного,3
1831,першу,3
1832,донедавна,3
1833,контексті,3
1834,спц,3
1835,посилити,3
1836,надала,3
1837,зборів,3
1838,цими,3
1839,дехто,3
1840,великого,3
1841,мітинги,3
1842,сербсько,3
1843,мер,3
1844,свідчать,3
1845,волі,3
1846,політична,3
1847,банків,3
1848,форматі,3
1849,партнерами,3
1850,незалежності,3
1851,звинувачення,3
1852,досліджує,3
1853,міло,3
1854,скупщини,3
1855,питанням,3
1856,першого,3
1857,наявності,3
1858,штатів,3
1859,закупівлі,3
1860,видання,3
1861,дитини,3
1862,біржі,3
1863,000,3
1864,занадто,3
1865,доводилося,3
1866,численні,3
1867,загрожує,3
1868,заяву,3
1869,конституції,3
1870,нинішня,3
1871,кабель,3
1872,турецької,3
1873,республіки,3
1874,регіональних,3
1875,проросійського,3
1876,порядок,3
1877,тайваню,3
1878,демократична,3
1879,самого,3
1880,підсумки,3
1881,нідерландів,3
1882,теми,3
1883,реєстрації,3
1884,виборча,3
1885,століття,3
1886,проросійською,3
1887,античорногорські,3
1888,болгарію,3
1889,залежні,3
1890,важливою,3
1891,середині,3
1892,болгарська,3
1893,енергетичні,3
1894,туди,3
1895,мінус,3
1896,всім,3
1897,втрачають,3
1898,подолати,3
1899,скептики,3
1900,розслідування,3
1901,фронті,3
1902,доставки,3
1903,винищувачів,3
1904,почне,3
1905,нафту,3
1906,складі,3
1907,морі,3
1908,попередніх,3
1909,національних,3
1910,надзвичайно,3
1911,давав,3
1912,продовольчої,3
1913,простір,3
1914,входять,3
1915,довго,3
1916,основі,3
1917,перетворився,3
1918,90,3
1919,кажу,3
1920,результатом,3
1921,помилок,3
1922,for,3
1923,вдасться,3
1924,стоїть,3
1925,скептиків,3
1926,останнє,3
1927,постачань,3
1928,виступають,3
1929,чинної,3
1930,старанно,3
1931,керівника,3
1932,одразу,3
1933,перспективу,3
1934,уникав,3
1935,економічних,3
1936,центрі,3
1937,експортувати,3
1938,центр,3
1939,встановлювати,3
1940,внутрішніх,3
1941,частини,3
1942,труднощі,3
1943,майбутнього,3
1944,ваш,3
1945,бракує,3
1946,голос,3
1947,обрати,3
1948,пшениці,3
1949,1990,3
1950,реабілітації,3
1951,вами,3
1952,організація,3
1953,важливими,3
1954,руках,3
1955,насамперед,3
1956,посадовців,3
1957,instagram,3
1958,привезли,3
1959,чого,3
1960,пройшов,3
1961,військову,3
1962,поза,3
1963,facebook,3
1964,помилкою,3
1965,косово,3
1966,помилки,3
1967,прийшов,3
1968,створити,3
1969,шмигаль,3
1970,створив,3
1971,чуємо,3
1972,тижня,3
1973,чомусь,3
1974,панченко,3
1975,зробив,3
1976,язує,3
1977,союз,3
1978,книзі,3
1979,перспективи,3
1980,говорить,3
1981,розуміють,3
1982,керівництво,3
1983,урсула,3
1984,годин,3
1985,критерії,3
1986,темою,3
1987,світовій,3
1988,учасники,3
1989,провести,3
1990,пропонує,3
1991,введення,3
1992,загроза,3
1993,коло,3
1994,маємо,3
1995,призведе,3
1996,виникає,3
1997,грузії,3
1998,столицях,3
1999,демократичної,3
2000,приймати,3
2001,статися,3
2002,діалогу,3
2003,операторів,3
2004,зрозуміти,3
2005,вашингтоні,3
2006,фактор,3
2007,причини,3
2008,давно,3
2009,вільнюсі,3
2010,саміті,3
2011,етапі,3
2012,інфраструктури,3
2013,досягнення,3
2014,скандали,3
2015,ладу,3
2016,здатний,3
2017,деокупації,3
2018,захисту,3
2019,складніша,3
2020,іншими,3
2021,арештованими,3
2022,працюємо,3
2023,якісь,3
2024,протести,3
2025,машини,3
2026,путіну,3
2027,тижнів,3
2028,тіло,3
2029,кажуть,3
2030,відчуває,3
2031,реагує,3
2032,кризу,3
2033,міжнародної,3
2034,жодних,3
2035,директора,3
2036,жити,3
2037,показати,3
2038,відкласти,3
2039,бєлєванцева,3
2040,довоєнним,3
2041,професор,3
2042,депутатів,3
2043,передумови,3
2044,субсидії,3
2045,інструментів,3
2046,0,3
2047,реальністю,3
2048,суб,3
2049,якими,3
2050,явилася,3
2051,reaper,3
2052,українським,3
2053,провокувати,3
2054,рухатися,3
2055,бачать,3
2056,частіше,3
2057,перебування,3
2058,скасував,3
2059,опитування,3
2060,певну,3
2061,уявити,3
2062,глобальну,3
2063,ї,3
2064,2019,3
2065,недоліки,3
2066,планах,3
2067,стосовно,3
2068,діє,3
2069,криму,3
2070,друзів,3
2071,time,3
2072,аналізу,3
2073,пішло,3
2074,спільно,3
2075,ердогану,3
2076,регуляторі,3
2077,підготовки,3
2078,боротися,3
2079,відбуваються,3
2080,зник,3
2081,біонічної,3
2082,впливає,3
2083,підприємства,3
2084,лідер,3
2085,литви,3
2086,запровадити,3
2087,раз,3
2088,неодноразово,3
2089,вищим,3
2090,дослідженні,3
2091,колеги,3
2092,допустити,3
2093,пошук,3
2094,керівник,3
2095,оригінальному,3
2096,міжнародна,3
2097,золота,3
2098,повноцінний,3
2099,перебувають,3
2100,послуг,3
2101,мови,3
2102,другого,3
2103,виду,3
2104,лондоні,3
2105,інше,3
2106,виходить,3
2107,компроміс,3
2108,новини,3
2109,операціях,3
2110,заміни,3
2111,ощадбанк,3
2112,косовом,3
2113,тиск,3
2114,байден,3
2115,продовжувати,3
2116,матеріал,3
2117,медіа,3
2118,побачити,3
2119,безпеку,3
2120,фахівців,3
2121,європу,3
2122,лабораторії,3
2123,самим,3
2124,тисячі,3
2125,союзі,3
2126,європейському,3
2127,грудні,3
2128,федерації,3
2129,малофєєва,3
